hit_ineff,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.1,0.001,100,sol_f47c85b77e4586c6,ev_6ce65be473f5,hm_8de6b26636d5,0.5669491291046143,False
0.0,0.0005,10,sol_97a4a48afeb1f69a,ev_6cec33204a7e,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0003,50,sol_52c1750f5a80c8fa,ev_6cfa66f06796,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,200,sol_057a2305bd8fa4f8,ev_6d1380f6a85a,hm_a0f8ed47a107,0.5997751951217651,False
0.1,0.0005,10,sol_3e88bd0d2b8f05d5,ev_6d17c9e26615,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0005,700,sol_0407d9111b5da323,ev_6d7113023230,hm_7a9cff01f511,0.8487009406089783,False
0.05,0.0001,1000,sol_f6aa4d308b1838a2,ev_6d7dad82a34f,hm_a00ad2a2c52a,0.45453691482543945,False
0.0,0.0005,400,sol_6f0c03b8f3a1eee7,ev_6d7e4ec2c962,hm_7a9cff01f511,0.9820197224617004,False
0.05,0.0005,100,sol_3248dce3b15d5574,ev_6dab81d2f6ac,hm_7a9cff01f511,0.5669350624084473,False
0.1,0.0005,700,sol_3ea161196d7a90a1,ev_6dc1ba385d65,hm_7a9cff01f511,0.8790340423583984,False
0.01,0.0005,50,sol_b35b6ed3b32c56c3,ev_6dc6cb850c4d,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0003,50,sol_b6190eb7a2ca325a,ev_6e1523d583b4,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,700,sol_b1ffec642c42da4f,ev_6e31e965b8e3,hm_a00ad2a2c52a,0.5996047854423523,False
0.02,0.0003,400,sol_0865bb501e3590e5,ev_6e5bc71562ac,hm_a0f8ed47a107,0.5994142293930054,False
0.01,0.0005,100,sol_3b69c3b35c064ee7,ev_6e720ab652c9,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0003,50,sol_497af632f4924a69,ev_6e80f93f3e89,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,100,sol_4cbc7a5641586996,ev_6ea8c07e07cc,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,400,sol_ca4f13e207feb227,ev_6eb7f1908f2a,hm_8de6b26636d5,1.0147234201431274,False
0.05,0.0005,10,sol_a7ac6623b34432c0,ev_6eee62ad438d,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,400,sol_7d2bebd6008ef647,ev_6eef9f32b125,hm_7a9cff01f511,0.7608380913734436,False
0.02,0.0005,1000,sol_0d5e11d639830d5a,ev_6ef08e9c9510,hm_7a9cff01f511,0.9593626856803894,False
0.02,0.0007,20,sol_7101eecec2458202,ev_6f15b990cb9c,hm_b46918a75620,0.4545454680919647,False
0.05,0.001,50,sol_7fb4e5a57a8859f3,ev_6f162acb8672,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0007,400,sol_0c97d69ae05e48cc,ev_6f177714c968,hm_b46918a75620,0.6287971138954163,False
0.05,0.0007,700,sol_0db1d9a0183370af,ev_6f1cf65622a7,hm_b46918a75620,1.3248554468154907,False
0.02,0.001,20,sol_938244848c402958,ev_6f30d176ae2d,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0001,20,sol_dc26172639899161,ev_6f4c95a72b6a,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0007,400,sol_cd487185f98c026b,ev_6f66045e419f,hm_b46918a75620,1.2813526391983032,False
0.02,0.0005,10,sol_2978dceba332d87f,ev_6f6936bbc93e,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0007,1000,sol_4c74e340eb562816,ev_6f6c441a3e6e,hm_b46918a75620,1.1922430992126465,False
0.01,0.0007,10,sol_4fc9e29d3e0018dc,ev_6f7438f7038f,hm_b46918a75620,0.4545454680919647,False
0.02,0.001,400,sol_dd98adeb54b9947e,ev_6f7a1c322f36,hm_8de6b26636d5,1.093514084815979,False
0.02,0.0007,20,sol_f31c16a29a3e84f6,ev_6f7bde6e3262,hm_b46918a75620,0.4545454680919647,False
0.01,0.0007,200,sol_fcf72a43944a5744,ev_6f7e6583b37e,hm_b46918a75620,0.5669865012168884,False
0.0,0.0007,10,sol_f8640b7f243dbd97,ev_6f946c9491e0,hm_b46918a75620,0.4545454680919647,False
0.02,0.0005,10,sol_8b882575aa8a759c,ev_6f96f9f927ea,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0005,20,sol_c73e0ca9469224a8,ev_6fa432cc28ab,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0005,10,sol_c42085929be9bc08,ev_6fbac9cbba6a,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0003,1000,sol_acf1463ae587d128,ev_6fbf75748ed8,hm_a0f8ed47a107,0.6372237801551819,False
0.1,0.0005,1000,sol_40a41940ded3395d,ev_6ffbb9f9fecd,hm_7a9cff01f511,1.2287921905517578,False
0.01,0.0005,10,sol_28fc01c8adeb1dcd,ev_70024c2c9001,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.001,20,sol_5ae47014c5d3e088,ev_700845ac9fcb,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0003,1000,sol_d1e2fed23d890007,ev_701929613660,hm_a0f8ed47a107,0.5670154690742493,False
0.0,0.001,700,sol_69785ed3cb9251ba,ev_703e437b9a31,hm_8de6b26636d5,1.3427425622940063,False
0.0,0.0003,10,sol_42df198f2cc2cae5,ev_705ac78854c5,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,1000,sol_bf62463afdcdace9,ev_70641f0650b7,hm_a0f8ed47a107,0.6606308817863464,False
0.05,0.0005,50,sol_3fa5ed7833f2bbd1,ev_707257f08e04,hm_7a9cff01f511,0.5669780969619751,False
0.0,0.0007,400,sol_d3ec073494f9d139,ev_707324695b02,hm_b46918a75620,1.4351649284362793,False
0.02,0.0007,100,sol_85384f48009ad822,ev_70827ab92014,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,20,sol_efee28b1e3187a45,ev_70886da3ff74,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0007,1000,sol_2a4c034b70453dc1,ev_708e4fff457a,hm_b46918a75620,1.1419187784194946,False
0.02,0.0005,700,sol_e73ad8733aab12a1,ev_708ecd072c0a,hm_7a9cff01f511,1.249976634979248,False
0.1,0.0003,700,sol_82cd647135d79c21,ev_7094ca7e93e6,hm_a0f8ed47a107,0.8160876631736755,False
0.02,0.0007,700,sol_e04411a5c98449ed,ev_709a672e4f80,hm_b46918a75620,0.9731942415237427,False
0.0,0.0001,700,sol_814f6ce36975fb3b,ev_70b2bbd835de,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,700,sol_2b47ab008562b4cc,ev_70b55f250e7e,hm_7a9cff01f511,0.6385079026222229,False
0.1,0.001,200,sol_8583c8024eef0ce8,ev_70c6347c46b9,hm_8de6b26636d5,0.5998538136482239,False
0.02,0.0007,700,sol_242a238f939c642e,ev_70cf18e20578,hm_b46918a75620,1.0409568548202515,False
0.01,0.0005,100,sol_ac90346df8222a33,ev_70d8de9e73ba,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0005,400,sol_acf0664d44ffed2d,ev_70efb0af77e1,hm_7a9cff01f511,0.8094620704650879,False
0.02,0.0007,10,sol_8f459ab41f0ab624,ev_70f012fb4d27,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,400,sol_093992a3bfab6dde,ev_710029930591,hm_8de6b26636d5,0.9101811051368713,False
0.02,0.0005,50,sol_8c467e156689a114,ev_7105ac70469b,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0003,20,sol_133d4f071f3bcd7d,ev_710d987dd749,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0007,20,sol_742b0db69ec8f00e,ev_7110cb784738,hm_b46918a75620,0.4545454680919647,False
0.01,0.0003,100,sol_c534e6ac13def146,ev_711443afc881,hm_a0f8ed47a107,0.45454469323158264,False
0.02,0.0001,10,sol_89214634d8a2283b,ev_711603f927e9,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,200,sol_bad9c92d575506a0,ev_713365d4aa33,hm_a0f8ed47a107,0.5669137835502625,False
0.05,0.0005,10,sol_bd1cfb564ef450de,ev_71658b655826,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0001,10,sol_263e05651986d71d,ev_7178863d99fa,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,700,sol_0a918c7965487bf7,ev_717a87f6434e,hm_a0f8ed47a107,1.095469355583191,False
0.0,0.001,1000,sol_5c2189eb113b9af5,ev_718ac76ac273,hm_8de6b26636d5,3.126274347305298,False
0.05,0.0005,1000,sol_7cd7da5baa4818b6,ev_71b94da6aeb0,hm_7a9cff01f511,1.4993823766708374,False
0.05,0.001,10,sol_ab0ae5f0da2d524d,ev_71dc4b09fceb,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0005,20,sol_a4608455762f0991,ev_71e7f36414d4,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.001,10,sol_616a6144b3d0bc1f,ev_71e8f82b0752,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0007,200,sol_125b55549eba600a,ev_71f0e7b20456,hm_b46918a75620,1.1418849229812622,False
0.02,0.0007,50,sol_b9102ec03a18dfbd,ev_71fe57bbb29b,hm_b46918a75620,0.4545454680919647,False
0.0,0.0003,200,sol_8dbd5476ddfed6c9,ev_720778d033d2,hm_a0f8ed47a107,0.6000000238418579,False
0.0,0.0005,20,sol_f15cbdbc9a3601f3,ev_72083a564632,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0001,700,sol_7459d7eaab941c8d,ev_72358f0921ad,hm_a00ad2a2c52a,0.45454180240631104,False
0.1,0.0001,10,sol_05c170d2820b21f4,ev_7248ec1b69ca,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,20,sol_698fc093e9672185,ev_72584437efa5,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,50,sol_cd52b838de19a270,ev_725a5b89a949,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,400,sol_a45b6090ca959231,ev_7282cb506643,hm_a0f8ed47a107,0.5669052600860596,False
0.02,0.001,700,sol_4c2b69a00127a9af,ev_728b5b50da37,hm_8de6b26636d5,1.8077980279922485,False
0.05,0.0005,20,sol_f19bb2e263c6e835,ev_728f294bef90,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0007,1000,sol_ceb62b1dfefc56ac,ev_7296f866f3d4,hm_b46918a75620,1.963704228401184,False
0.02,0.0007,1000,sol_d1101c8b42a0f0dc,ev_729955084d67,hm_b46918a75620,1.4996720552444458,False
0.1,0.0003,700,sol_d2089e456d21c57d,ev_72a531a863dc,hm_a0f8ed47a107,0.5669021606445312,False
0.01,0.001,50,sol_794e5490498ca8fd,ev_72aaf2047ec1,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0003,200,sol_1c723919da5f452e,ev_72c1565c663e,hm_a0f8ed47a107,0.5669618248939514,False
0.05,0.0001,10,sol_34167346717c50ae,ev_72f04e291fc8,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0005,100,sol_985a972a1f7326db,ev_72f9fd449151,hm_7a9cff01f511,0.5669270157814026,False
0.1,0.001,200,sol_a0b2c581df9f0661,ev_7312a1342f05,hm_8de6b26636d5,1.1443214416503906,False
0.0,0.0005,10,sol_3289ec35b65f7e2a,ev_731e0ffa08e8,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.001,50,sol_b490b94b41aa89fc,ev_732cd2b08932,hm_8de6b26636d5,0.566972553730011,False
0.0,0.001,10,sol_1d4287cd6f6e82de,ev_733102363117,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0007,700,sol_590884ecb184819d,ev_733103454b92,hm_b46918a75620,0.8234162926673889,False
0.0,0.001,100,sol_332e0731ec39e224,ev_733b802bd82f,hm_8de6b26636d5,0.5669769644737244,False
0.02,0.0005,1000,sol_abafb9c99b691d4d,ev_734d4e14954e,hm_7a9cff01f511,0.9083134531974792,False
0.1,0.0001,50,sol_2d0582aee3609dca,ev_7358ad7f6d3c,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,100,sol_c0c338b7d8decb82,ev_7359ce588330,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,100,sol_08ab2d3aa0c4b197,ev_737b2a5eff12,hm_b46918a75620,0.5669752359390259,False
0.1,0.0001,100,sol_f62ffe40c5f26ab9,ev_737ebca9a53a,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,200,sol_7fe8d411225e1857,ev_7384a8ba40af,hm_7a9cff01f511,0.6848497986793518,False
0.01,0.0007,50,sol_daa3f470f6f54ec5,ev_73a6d3967b15,hm_b46918a75620,0.4545454680919647,False
0.1,0.0005,200,sol_4df6bb4830449c12,ev_73e0009c2dc6,hm_7a9cff01f511,0.5669298768043518,False
0.1,0.001,400,sol_a2b7e66fbfada9e9,ev_73e721322dd1,hm_8de6b26636d5,1.768151879310608,False
0.0,0.0003,10,sol_b07440762569a2f6,ev_7446847db458,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,200,sol_acd58be101abc852,ev_744c588b2885,hm_8de6b26636d5,0.5669859051704407,False
0.05,0.0007,100,sol_0b38c88bfcbd80e5,ev_746dadda74f7,hm_b46918a75620,0.5669686794281006,False
0.02,0.0005,10,sol_e5e1d302b8b66db7,ev_747f3b8d9282,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0005,20,sol_d3ec7efbdb890a53,ev_747f6248fe15,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0001,50,sol_1ecdbb1179fc958d,ev_7481890802af,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,50,sol_1918437ad9a32f39,ev_749f9b09ef1d,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0007,50,sol_6148c0cd9b15ff0c,ev_74afca5b1b99,hm_b46918a75620,0.4545454680919647,False
0.0,0.0003,50,sol_661799b76b9c950a,ev_74b69dc7d877,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.001,700,sol_b36681dd0cb96d65,ev_74c22dc02a52,hm_8de6b26636d5,1.0712834596633911,False
0.1,0.0003,400,sol_908a76997d81e709,ev_74c4441ca032,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0005,10,sol_0794c63aec0c9d49,ev_74cec646786f,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0003,10,sol_9e40b56c2319b8fd,ev_74e808e4434f,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,200,sol_23accd05f2ced680,ev_751ae1e5fdc4,hm_a00ad2a2c52a,0.4545450210571289,False
0.02,0.0007,200,sol_321537eac683f617,ev_755d65d666d9,hm_b46918a75620,0.5669940114021301,False
0.05,0.0007,50,sol_ccbcb2b91a94ca99,ev_756770063d86,hm_b46918a75620,0.4545454680919647,False
0.05,0.001,20,sol_8a12c1429d2a0c89,ev_757257913a41,hm_8de6b26636d5,0.6000000238418579,False
0.02,0.0007,400,sol_cbeb0115f512f826,ev_7573136133c3,hm_b46918a75620,0.8098326921463013,False
0.0,0.0001,400,sol_de3d4d8dc7e27fcb,ev_7585ced5899d,hm_a00ad2a2c52a,0.5996867418289185,False
0.1,0.0005,50,sol_48dd7ea40f7f7103,ev_75913502f1dc,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0005,1000,sol_a3e1ebda334ccbe6,ev_75c8c59f7580,hm_7a9cff01f511,1.192044734954834,False
0.01,0.0001,20,sol_ad9d429f92fb392c,ev_75f87fd91e58,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,1000,sol_9eb40282e0d9d206,ev_760ac90374d8,hm_a00ad2a2c52a,0.5994935631752014,False
0.01,0.001,10,sol_1806815b7099a6db,ev_76194cd8b693,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0003,700,sol_843cafcbb6e8a86d,ev_761ff87bd2c3,hm_a0f8ed47a107,0.6288588643074036,False
0.01,0.0003,50,sol_81d00aecad01f98a,ev_76235865aa47,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0005,20,sol_6b725cc7b2ea04dd,ev_76263b70ac72,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.001,50,sol_09d2625092c043a6,ev_762bfdeb77bf,hm_8de6b26636d5,0.5669937133789062,False
0.01,0.0003,400,sol_c13a56d8d0760cad,ev_764df4233496,hm_a0f8ed47a107,0.6375188231468201,False
0.05,0.0003,1000,sol_f7101c67d6cd5941,ev_76643ee256eb,hm_a0f8ed47a107,0.759739875793457,False
0.05,0.0001,10,sol_84c0dd011add9d70,ev_766487acbd3e,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,20,sol_d6672cad1e932423,ev_767c922a9076,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,200,sol_be5295c69a1236f1,ev_7680f240027a,hm_7a9cff01f511,0.5996600985527039,False
0.1,0.0005,100,sol_0d9902f75ba478d6,ev_76857bcfd84a,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0007,10,sol_3aead18610682d78,ev_769c30dc5a54,hm_b46918a75620,0.4545454680919647,False
0.1,0.0001,50,sol_250f74f2a6b9fc52,ev_76a981957420,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,700,sol_7b67d94717afeacb,ev_76b7f7bfc7a1,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0007,1000,sol_fa9a7ed290633161,ev_76dfe07af830,hm_b46918a75620,2.357098340988159,False
0.1,0.001,1000,sol_43dfde54b18e814a,ev_770b1de30b6e,hm_8de6b26636d5,3.2082743644714355,False
0.05,0.0005,100,sol_c0bcd4fea36532ed,ev_7719ecf92f69,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,10,sol_f4f4918482f6fd19,ev_7730fd62233f,hm_b46918a75620,0.4545454680919647,False
0.01,0.0007,50,sol_db5fed4677ea87a3,ev_7741c3e7972d,hm_b46918a75620,0.4545454680919647,False
0.02,0.0003,10,sol_ddd1e021cdeb912e,ev_774bd69f8e7e,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0005,10,sol_d74024ea471b3f16,ev_774dff647848,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0007,1000,sol_90bd0438b6cb9ebc,ev_7754c9da327a,hm_b46918a75620,0.909322202205658,False
0.1,0.0001,100,sol_b949ffde47d67293,ev_775fcde5b95f,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,100,sol_e7be237e0029995b,ev_7771b816fa6f,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0005,100,sol_258fe248e4095bf2,ev_77740817b520,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0001,100,sol_1ec3a5fb0c517bd8,ev_778427fad5d3,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.001,200,sol_6d5c8962510c7c69,ev_779e0a7f419e,hm_8de6b26636d5,0.7608446478843689,False
0.1,0.0001,700,sol_6f78e3dfc3df6aa1,ev_77a43faf490b,hm_a00ad2a2c52a,0.5669317245483398,False
0.02,0.0001,20,sol_1c083698a7f40061,ev_77b147ccdfa5,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,20,sol_deafdb3fa656f066,ev_77bd7f813caa,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0003,200,sol_c5e13ff810a45059,ev_77c7ddc24eea,hm_a0f8ed47a107,0.566898763179779,False
0.1,0.0007,400,sol_c78ba56568863463,ev_77f4c6704001,hm_b46918a75620,0.8715461492538452,False
0.01,0.0005,200,sol_29ef359b65b95740,ev_77f674f4d91a,hm_7a9cff01f511,0.4545445740222931,False
0.02,0.0003,1000,sol_091eac0ccb2c2cb2,ev_77fa263759bd,hm_a0f8ed47a107,0.7595613598823547,False
0.01,0.001,400,sol_a569f4773f2f378f,ev_7807f7f39b8b,hm_8de6b26636d5,0.8731256127357483,False
0.05,0.0005,10,sol_87a71ef0857d32c9,ev_7825203f2902,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,200,sol_a8a274d0ebe02699,ev_7835923ec73f,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0007,50,sol_8bfc137e052d85d3,ev_78450d395e1a,hm_b46918a75620,0.4545454680919647,False
0.1,0.0005,100,sol_85f50e47fe4618cb,ev_784a53e974a1,hm_7a9cff01f511,0.5669703483581543,False
0.1,0.0003,1000,sol_26a35af6d6bcc8c8,ev_785ce23edbb4,hm_a0f8ed47a107,1.194861650466919,False
0.01,0.0003,50,sol_14785d1ee5a2278e,ev_785e20203f9a,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,20,sol_783e9e3390ac7bbe,ev_786bab9361ec,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,10,sol_478977e0f0d9fd6a,ev_78af20ee913d,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0007,700,sol_36fe826d0c1c344b,ev_78b20f255cf8,hm_b46918a75620,1.3300012350082397,False
0.1,0.001,100,sol_bd3137fc902579af,ev_78b634de1094,hm_8de6b26636d5,0.4545454680919647,False
0.01,0.0003,50,sol_8c5dfeaafadf39e2,ev_78c50621e2bf,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,400,sol_7a4c3ff4903c6ab4,ev_78d280a11262,hm_a00ad2a2c52a,0.5669736266136169,False
0.1,0.0007,1000,sol_1aa9582e459962bc,ev_78ddf9b2284b,hm_b46918a75620,1.0565223693847656,False
0.05,0.0001,1000,sol_721535a712a2ade2,ev_792660f0a9da,hm_a00ad2a2c52a,0.5640387535095215,False
0.01,0.0007,1000,sol_ffafd9dabbee6f26,ev_79675b410af9,hm_b46918a75620,1.5250177383422852,False
0.1,0.0003,100,sol_af31faa52a76a0b2,ev_7968d15755fc,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.001,700,sol_a394f0e08b1b1ad2,ev_796b9ec3c683,hm_8de6b26636d5,1.476366400718689,False
0.01,0.0007,200,sol_3310099a5d342e16,ev_79baac7155de,hm_b46918a75620,0.5669922828674316,False
0.05,0.001,10,sol_003a75f5b9516619,ev_79bb510d13a6,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0003,100,sol_47fcb1a6f3b51548,ev_79c134b87171,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,100,sol_ec66bc78c49c314b,ev_79c3a5fc1869,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0007,20,sol_51fd613ce19392eb,ev_79c5183d123f,hm_b46918a75620,0.4545454680919647,False
0.05,0.0007,1000,sol_7d7bbe538f348d43,ev_79cf85d1f3a4,hm_b46918a75620,1.2812072038650513,False
0.1,0.001,10,sol_ad8f051c58797c80,ev_79d822521a0a,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0007,400,sol_231ca089f163e26c,ev_79e6d0864ce1,hm_b46918a75620,0.8427923321723938,False
0.02,0.0001,10,sol_8b24765aec0162d7,ev_79f4bca66764,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,20,sol_784d4a4f422fe7f7,ev_7a06b8d5f7d9,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,200,sol_c4af529bd2dd22c5,ev_7a0c17170845,hm_a00ad2a2c52a,0.45454341173171997,False
0.05,0.0005,400,sol_bc27332222b0cfda,ev_7a0faa5bb45c,hm_7a9cff01f511,0.7406178712844849,False
0.01,0.0001,100,sol_fbe74181a4a8c64a,ev_7a1869e6ee56,hm_a00ad2a2c52a,0.4545443058013916,False
0.05,0.0003,700,sol_ea73e16c580b7ff9,ev_7a27d7a1ca11,hm_a0f8ed47a107,0.5669071078300476,False
0.05,0.0003,1000,sol_481525371b58b374,ev_7a34754a8326,hm_a0f8ed47a107,0.9745033383369446,False
0.0,0.0001,100,sol_90ce84b025b5a7ac,ev_7a3aa76a1c80,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0007,50,sol_53ee01b6122cfb6d,ev_7a42e8ce77fc,hm_b46918a75620,0.4545454680919647,False
0.0,0.0007,400,sol_254264352b46ab63,ev_7a6f43dc0cee,hm_b46918a75620,0.6980282664299011,False
0.02,0.0003,20,sol_5b4f86b4ec351a68,ev_7a7966ad432c,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,700,sol_eaec4a9ef3aeefc4,ev_7a7abc21ade0,hm_a00ad2a2c52a,0.7607751488685608,False
0.05,0.0007,200,sol_db3daa07ee515e2f,ev_7a85d1aa02cf,hm_b46918a75620,1.5000221729278564,False
0.01,0.0003,10,sol_0e31c6bdf411ea93,ev_7a8a7a241c57,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,10,sol_77dc04aa487a562c,ev_7a98cb92ca53,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,1000,sol_6111f6b6d15e7a47,ev_7af45c2727b2,hm_a00ad2a2c52a,0.5989673733711243,False
0.01,0.0003,10,sol_28ff8072a3fcc477,ev_7af95e6af7ed,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,1000,sol_7d0b7044f3843bd5,ev_7b261f69af72,hm_a00ad2a2c52a,0.5641809105873108,False
0.0,0.0003,100,sol_c102e5e08c1da391,ev_7b34d3648882,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0005,700,sol_2efb10c6d39e8892,ev_7b447b63ddf7,hm_7a9cff01f511,1.5328710079193115,False
0.0,0.0001,10,sol_ab553fb1890c565f,ev_7b4f15266f4e,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0007,20,sol_559e378855d593e2,ev_7b54c684bfe3,hm_b46918a75620,0.4545454680919647,False
0.01,0.0001,400,sol_da09835d5cf56ebd,ev_7b6c19f9ccdf,hm_a00ad2a2c52a,0.4545436501502991,False
0.0,0.0001,10,sol_9753220048c0b62e,ev_7b7a0c3c815a,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,400,sol_11d5b09d86ef44d4,ev_7b7b112c1304,hm_a00ad2a2c52a,0.4545430541038513,False
0.02,0.0003,20,sol_2c97bd3fb391bbde,ev_7baa8ea19240,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,10,sol_153a78c47f7a6659,ev_7bae52edded0,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,50,sol_566aa713ab38586c,ev_7bddc5ac6de0,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0007,1000,sol_3e621d0aa42856f5,ev_7bf4523e42f2,hm_b46918a75620,1.2773857116699219,False
0.02,0.0005,20,sol_5c0a002654fe70b2,ev_7c073f9286d3,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,1000,sol_bbb0c94684f54afa,ev_7c3483dc57d1,hm_a00ad2a2c52a,0.8966502547264099,False
0.05,0.0001,200,sol_ff79cf9d5d20068b,ev_7c4620d1956e,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,50,sol_25fe9e3111cc1c8d,ev_7c4bddbed72a,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,20,sol_15b290d17458dbf2,ev_7c7091940b61,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,20,sol_c52a398702f4c541,ev_7c95a2e0bf26,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0007,100,sol_832283c994cd6e97,ev_7c9d5a15de4a,hm_b46918a75620,0.4545454680919647,False
0.05,0.0003,200,sol_f2fe33a6d7ec7cfa,ev_7cbf3932b14c,hm_a0f8ed47a107,0.5669013261795044,False
0.01,0.0001,200,sol_288abc7feea6c666,ev_7ce0914670ec,hm_a00ad2a2c52a,0.45454469323158264,False
